label,message,result,num,char_count,word_count,unique_word_count,punct_count,uppercase_ratio,outlier_char_count_iqr_global,outlier_char_count_zscore_global,outlier_word_count_iqr_global,outlier_word_count_zscore_global,outlier_punct_count_iqr_global,outlier_punct_count_zscore_global,outlier_uppercase_ratio_iqr_global,outlier_uppercase_ratio_zscore_global,outlier_char_count_iqr_by_group,outlier_word_count_iqr_by_group,outlier_punct_count_iqr_by_group,outlier_uppercase_ratio_iqr_by_group,outlier_char_count_iqr_humor,outlier_word_count_iqr_humor,outlier_punct_count_iqr_humor,outlier_uppercase_ratio_iqr_humor
ham,"Hello! Just got here, st andrews-boy its a long way! Its cold. I will keep you posted",dumor,0,85,17,17,5,0.047058823529411764,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Ha ha cool cool chikku chikku:-):-DB-),dumor,0,38,6,5,7,0.07894736842105263,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Oh ok no prob..,dumor,0,15,4,4,2,0.06666666666666667,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Check audrey's status right now,dumor,0,31,5,5,1,0.03225806451612903,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Busy here. Trying to finish for new year. I am looking forward to finally meeting you...,dumor,0,88,16,15,5,0.03409090909090909,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Good afternoon sunshine! How dawns that day ? Are we refreshed and happy to be alive? Do we breathe in the air and smile ? I think of you, my love ... As always",dumor,0,160,34,31,8,0.0375,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Well i know Z will take care of me. So no worries.,dumor,0,50,12,12,2,0.06,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,"Update_Now - Xmas Offer! Latest Motorola, SonyEricsson & Nokia & FREE Bluetooth! Double Mins & 1000 Txt on Orange. Call MobileUpd8 on 08000839402 or call2optout/F4Q=",dumor,0,165,25,22,10,0.1393939393939394,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
spam,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,dumor,0,129,16,16,6,0.046511627906976744,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Wat uniform? In where get?,dumor,0,26,5,5,2,0.07692307692307693,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Cool, text me when you're ready",dumor,0,31,6,6,2,0.03225806451612903,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Hello my boytoy ... Geeee I miss you already and I just woke up. I wish you were here in bed with me, cuddling me. I love you ...",dumor,0,129,29,23,9,0.046511627906976744,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,I will spoil you in bed as well :),dumor,0,34,9,9,2,0.029411764705882353,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,I'm going for bath will msg you next  &lt;#&gt;  min..,dumor,0,54,10,10,8,0.018518518518518517,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,I cant keep talking to people if am not sure i can pay them if they agree to price. So pls tell me what you want to really buy and how much you are willing to pay,dumor,0,162,37,31,1,0.012345679012345678,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,"Thanks for your Ringtone Order, Reference T91. You will be charged GBP 4 per week. You can unsubscribe at anytime by calling customer services on 09057039994",dumor,0,157,26,25,3,0.06369426751592357,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Can you say what happen,dumor,0,23,5,5,0,0.043478260869565216,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,You could have seen me..i did't recognise you Face.:),dumor,0,53,9,9,6,0.03773584905660377,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Well there's not a lot of things happening in Lindsay on New years *sighs* Some bars in Ptbo and the blue heron has something going,dumor,0,131,25,24,3,0.03816793893129771,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Keep my payasam there if rinu brings,dumor,0,36,7,7,0,0.027777777777777776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,I taught that Ranjith sir called me. So only i sms like that. Becaus hes verifying about project. Prabu told today so only pa dont mistake me..,dumor,0,143,27,26,5,0.03496503496503497,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"I guess that's why you re worried. You must know that there's a way the body repairs itself. And i'm quite sure you shouldn't worry. We'll take it slow. First the tests, they will guide when your ovulation is then just relax. Nothing you've said is a reason to worry but i.ll keep on followin you up.",dumor,0,300,57,52,14,0.02,True,True,True,True,True,False,False,False,True,True,True,False,False,False,False,False
ham,"Yeah sure, give me a couple minutes to track down my wallet",dumor,0,59,12,12,1,0.01694915254237288,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Hey leave it. not a big deal:-) take care.,dumor,0,42,9,9,5,0.023809523809523808,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Hey i will be late ah... Meet you at 945+,dumor,0,41,10,10,4,0.04878048780487805,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,"Double mins and txts 4 6months FREE Bluetooth on Orange. Available on Sony, Nokia Motorola phones. Call MobileUpd8 on 08000839402 or call2optout/N9DX",dumor,0,149,22,20,4,0.11409395973154363,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,It took Mr owl 3 licks,dumor,0,22,6,6,0,0.09090909090909091,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
ham,Customer place i will call you.,dumor,0,31,6,6,1,0.03225806451612903,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Mm that time you dont like fun,dumor,0,30,7,7,0,0.03333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,4mths half price Orange line rental & latest camera phones 4 FREE. Had your phone 11mths ? Call MobilesDirect free on 08000938767 to update now! or2stoptxt,dumor,0,155,26,26,4,0.05806451612903226,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Yup having my lunch buffet now.. U eat already?,dumor,0,47,9,9,3,0.0425531914893617,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Huh so late... Fr dinner?,dumor,0,25,5,5,4,0.08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Hey so this sat are we going for the intro pilates only? Or the kickboxing too? ,dumor,0,80,16,15,2,0.025,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Morning only i can ok.,dumor,0,22,5,5,1,0.045454545454545456,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Yes i think so. I am in office but my lap is in room i think thats on for the last few days. I didnt shut that down,dumor,0,115,28,24,2,0.02608695652173913,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Pick you up bout 7.30ish? What time are  and that going?,dumor,0,56,11,11,3,0.03571428571428571,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,From here after The performance award is calculated every two month.not for current one month period..,dumor,0,102,16,16,3,0.0196078431372549,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Was actually sleeping and still might when u call back. So a text is gr8. You rock sis. Will send u a text wen i wake.,dumor,0,118,26,23,4,0.03389830508474576,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"You are always putting your business out there. You put pictures of your ass on facebook. You are one of the most open people i've ever met. Why would i think a picture of your room would hurt you, make you feel violated.",dumor,0,221,43,35,6,0.01809954751131222,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False
ham,"Good evening Sir, Al Salam Wahleykkum.sharing a happy news.By the grace of God, i got an offer from Tayseer,TISSCO and i joined.Hope you are fine.Inshah Allah,meet you sometime.Rakhesh,visitor from India.",dumor,0,204,30,27,11,0.09313725490196079,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False
ham,Hmmm...k...but i want to change the field quickly da:-)i wanna get system administrator or network administrator..,dumor,0,114,16,16,11,0.008771929824561403,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
spam,"FREE RINGTONE text FIRST to 87131 for a poly or text GET to 87131 for a true tone! Help? 0845 2814032 16 after 1st free, tones are 3xå£150pw to eå£nd txt stop",dumor,0,158,32,26,5,0.13291139240506328,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
ham,Dear how is chechi. Did you talk to her,dumor,0,39,9,9,1,0.05128205128205128,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,The hair cream has not been shipped.,dumor,0,36,7,7,1,0.027777777777777776,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,None of that's happening til you get here though,dumor,0,48,9,9,1,0.020833333333333332,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Yep, the great loxahatchee xmas tree burning of  &lt;#&gt;  starts in an hour",dumor,0,77,13,13,6,0.012987012987012988,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Haha get used to driving to usf man, I know a lot of stoners",dumor,0,60,14,13,1,0.03333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,All was well until slightly disastrous class this pm with my fav darlings! Hope day off ok. Coffee wld be good as can't stay late tomorrow. Same time + place as always?,dumor,0,168,32,31,6,0.023809523809523808,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Hello! Good week? Fancy a drink or something later?,dumor,0,51,9,9,3,0.058823529411764705,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Headin towards busetop,dumor,0,22,3,3,0,0.045454545454545456,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Message:some text missing* Sender:Name Missing* *Number Missing *Sent:Date missing *Missing U a lot thats y everything is missing sent via fullonsms.com,dumor,0,152,21,20,9,0.06578947368421052,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Come by our room at some point so we can iron out the plan for this weekend,dumor,0,75,17,17,0,0.013333333333333334,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,Cos i want it to be your thing,dumor,0,30,8,8,0,0.03333333333333333,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
ham,"Okies... I'll go yan jiu too... We can skip ard oso, go cine den go mrt one, blah blah blah... ",dumor,0,95,20,17,12,0.031578947368421054,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
